Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
582	-1287.937	-1500.661	212.7234	0.7170561	2.422981	0.554501	0.445499	3.652542
588	-1284.215	-1496.921	212.7064	0.7340336	2.422981	0.566826	0.433174	3.652542
594	-1290.592	-1503.865	213.2723	0.777378	1.430046	0.566826	0.433174	3.652542
600	-1291.852	-1505.775	213.9234	0.8090714	1.430046	0.566826	0.433174	3.25327
606	-1278.518	-1493.059	214.5409	0.9848443	1.115784	0.61401	0.38599	2.936745
612	-1284.175	-1498.9	214.7256	1.037058	2.478686	0.635496	0.364504	2.231068
618	-1284.438	-1498.86	214.4226	1.034956	3.041707	0.553378	0.446622	2.26241
624	-1299.269	-1514.869	215.6	1.303696	2.933783	0.523106	0.476894	1.27598
630	-1282.511	-1497.443	214.9314	1.058885	2.148952	0.571838	0.428162	2.195548
636	-1285.257	-1500.599	215.3418	1.058885	2.552628	0.571838	0.428162	1.781421
642	-1287.464	-1502.322	214.8579	1.146856	2.040124	0.591575	0.408425	2.225973
648	-1273.641	-1488.547	214.9063	1.146856	2.188126	0.595439	0.404561	2.140637
654	-1293.899	-1507.348	213.4488	0.9462567	2.570236	0.615722	0.384278	3.048622
660	-1297.39	-1513.134	215.7438	1.328633	1.25035	0.581804	0.418196	1.881473
666	-1292.579	-1507.86	215.2809	1.328633	2.411751	0.529203	0.470797	1.683611
672	-1299.707	-1513.77	214.0623	1.185828	3.077944	0.612244	0.387756	2.386171
678	-1281.459	-1496.053	214.5938	1.107347	1.166811	0.612244	0.387756	2.802612
684	-1291.63	-1505.011	213.3815	0.7720865	2.410336	0.651808	0.348192	3.23909
690	-1292.489	-1506.399	213.9092	0.8985749	1.978607	0.62051	0.37949	2.98997
696	-1285.451	-1499.618	214.1678	1.041281	1.296147	0.543288	0.456712	3.032807
702	-1285.325	-1498.731	213.4064	1.015481	2.744382	0.543288	0.456712	2.983704
